"station","date","atemp_nValid","atemp_min","atemp_median","atemp_max","atemp_mean","atemp_sd","atemp_iqr","rh_nValid","rh_min","rh_median","rh_max","rh_mean","rh_sd","rh_iqr","bp_nValid","bp_min","bp_median","bp_max","bp_mean","bp_sd","bp_iqr","wspd_nValid","wspd_min","wspd_median","wspd_max","wspd_mean","wspd_sd","wspd_iqr","maxwspd_nValid","maxwspd_min","maxwspd_median","maxwspd_max","maxwspd_mean","maxwspd_sd","maxwspd_iqr","wdir_nValid","wdir_min","wdir_median","wdir_max","wdir_mean","wdir_sd","wdir_iqr","totpar_nValid","totpar_total","totprcp_nValid","totprcp_total"
"lkspomet",2013-09-06,96,11,21.3,31.2,20.9677083333333,6.8919708401446,14.325,96,45,92,98,81.0416666666667,19.2145321466341,35,0,NA,NA,NA,NA,NA,NA,96,0,0.4,2.9,0.842708333333333,0.926992283129939,1.525,96,0,1.2,6.4,2.09479166666667,2.01908628587898,3.425,96,12,181,351,188.34375,57.7108633621089,30,87,36340,96,0
"lkspomet",2013-09-07,96,14.9,19,26.7,19.7822916666667,3.34965810640796,4.1,96,57,90,98,86.0416666666667,11.879142859976,15,0,NA,NA,NA,NA,NA,NA,96,0,0.7,3.6,1.17708333333333,1.13243837212745,1.925,96,0,2.2,8.4,2.9375,2.48664855832737,4.075,96,5,45,357,92.90625,85.3865610188839,112.25,96,34993.6,96,0
"lkspomet",2013-09-08,96,12.3,15.35,18.8,15.3020833333333,1.76533755034743,2.925,96,71,96,99,91.4895833333333,7.55749163575861,10.25,0,NA,NA,NA,NA,NA,NA,96,0,1,2.8,1.08854166666667,0.810830606187152,1.4,96,0.4,2.55,6.1,2.68020833333333,1.68258071154913,2.65,96,5,37.5,359,64.8541666666667,76.9638300784913,43.25,96,21209.4,96,0.9
"lkspomet",2013-09-09,96,15.1,16.2,16.8,15.95625,0.596447818337866,1.2,96,95,97.5,99,97.3020833333333,1.04750120378443,2,0,NA,NA,NA,NA,NA,NA,96,0,0.9,3.4,0.952083333333333,0.593469578285928,0.8,96,0.6,2.2,8.5,2.32604166666667,1.23384250395316,1.5,96,1,48.5,359,115.354166666667,126.483365177665,156,96,5044.8,96,6.4
"lkspomet",2013-09-10,96,15.6,19.2,25.9,19.7833333333333,3.18743145781139,5.725,96,61,93,99,86.0416666666667,13.5304076000896,25.25,0,NA,NA,NA,NA,NA,NA,96,0,0.7,2.9,0.907291666666667,0.724204796807711,0.825,96,0.1,1.9,7.6,2.30104166666667,1.68775745274558,2.175,96,99,225,342,219.708333333333,53.2629854029521,91,96,28239.7,96,0.6
"lkspomet",2013-09-11,96,12.5,16.95,24.8,18.38125,4.09506281681786,7.6,96,36,88,98,77.6875,22.9297841245835,42,0,NA,NA,NA,NA,NA,NA,96,0,1.1,5.8,1.80416666666667,1.77229655749801,2.8,96,0.2,2.15,9.3,3.48125,2.85462920442163,4.65,96,34,226,344,224.020833333333,68.3303090901166,116,88,38419.9,96,2.6
"lkspomet",2013-09-12,96,6.6,13.45,19.6,13.95,3.33952407576762,4.35,96,43,87,98,77.4583333333333,18.9091549348689,35.5,0,NA,NA,NA,NA,NA,NA,96,0,1.65,3.7,1.59583333333333,1.09447576171538,2,96,0.3,3.2,9,3.37291666666667,2.23637296421856,3.9,96,29,307,346,246.28125,105.069871802179,151.25,89,28942.1,96,0
"lkspomet",2013-09-13,96,3.8,10.4,19.9,11.2072916666667,5.40756282863306,10.85,96,42,92.5,99,79.625,22.3847927702809,44.5,0,NA,NA,NA,NA,NA,NA,96,0,0.6,1.6,0.602083333333333,0.423762387905662,0.7,96,0,1.2,4.8,1.43333333333333,0.938382333331554,1.325,96,41,165.5,348,162.729166666667,47.0194761811622,30.25,96,38458,96,0
"lkspomet",2013-09-14,96,5.4,12.8,21.3,13.0822916666667,5.35084833001994,11.375,96,53,94.5,99,83.1458333333333,17.4476535395189,33.5,0,NA,NA,NA,NA,NA,NA,96,0,0.6,3,0.961458333333333,0.816844994851554,1.2,96,0,1.55,5.9,2.38645833333333,1.76358604712501,3.275,96,100,187,322,192,41.6180628801334,42,94,22088,96,7.5
"lkspomet",2013-09-15,96,4.3,12.25,13.9,10.98125,2.72351601311323,0.850000000000001,96,74,96,99,90.4479166666667,9.34020149863415,20,0,NA,NA,NA,NA,NA,NA,96,0,0.4,3.6,1.134375,1.16391608713633,2.025,96,0,1.2,9.6,2.909375,2.93369097949288,5.25,96,0,57.5,316,96.2604166666667,73.5988050234322,119.75,94,14413.9,96,0
"lkspomet",2013-09-16,94,1.9,7.2,18,8.71276595744681,5.51512551729485,10.55,94,44,97.5,99,84.436170212766,19.6192567848,32.5,0,NA,NA,NA,NA,NA,NA,94,0,0.75,2.5,0.795744680851064,0.506923016703597,0.775,94,0,1.5,4.7,1.86063829787234,1.18930883380786,2.05,94,18,158,296,142.574468085106,64.7091905459485,36.75,94,33933.8,94,0
"lkspomet",2013-09-17,96,1.7,13.8,20.9,12.0208333333333,6.93104255341092,14.675,96,47,82,99,78.21875,19.926286856681,43,0,NA,NA,NA,NA,NA,NA,96,0,0.45,4.1,1.36458333333333,1.47469741172227,2.8,96,0,1.05,8.5,2.803125,2.7110476951288,4.95,96,38,162,345,150.614583333333,46.5636790442975,22.25,96,37702.7,96,0
"lkspomet",2013-09-18,96,13.9,15.3,15.7,14.9927083333333,0.597934126219808,0.750000000000002,96,83,97,98,95.9583333333333,3.231153180707,2,0,NA,NA,NA,NA,NA,NA,96,0,0.8,1.4,0.641666666666667,0.466491195080592,0.925,96,0,2,3.7,1.69791666666667,1.10205350588098,1.95,96,0,39.5,356,120.322916666667,125.927505861333,163,96,4184.5,96,0.3
"lkspomet",2013-09-19,96,14.8,15.7,18.7,16.0520833333333,1.07615095464948,1.9,96,87,97.5,99,96.5,2.46661925037404,2,0,NA,NA,NA,NA,NA,NA,96,0,1,2,0.913541666666667,0.44759469251984,0.5,96,0,2.5,5,2.27604166666667,1.01481082413026,1.2,96,0,175,359,165.125,131.439099365848,258,95,5732.4,96,10.7
"lkspomet",2013-09-20,96,8.1,14.7,16.7,13.7416666666667,2.4248566606217,2.6,96,50,82,98,81.7708333333333,13.423058845581,18.5,0,NA,NA,NA,NA,NA,NA,96,0.1,1.6,6,2.14895833333333,1.6144084653465,2.725,96,0.8,3.9,9.4,4.20104166666667,2.5424602586209,4.525,96,107,279,310,244.010416666667,55.8634603845873,107.25,93,20815.3,96,0.6
"lkspomet",2013-09-21,96,4.7,9.9,16.3,10.328125,3.08072797702443,3.625,96,46,77.5,98,73.5729166666667,17.1401312969648,27.25,0,NA,NA,NA,NA,NA,NA,96,0,1.3,3.1,1.221875,0.897505680967213,1.7,96,0,3,6.9,2.85729166666667,1.76984952031561,3.2,96,51,287,344,266.729166666667,62.8539625961251,64.25,96,32472.3,96,0
"lkspomet",2013-09-22,96,1.8,10.4,15.5,9.22708333333333,4.79408581190719,10.075,96,54,85.5,99,82.8645833333333,15.8357488923782,32.5,0,NA,NA,NA,NA,NA,NA,96,0,0.75,3.4,1.21770833333333,1.10891077821216,2.1,96,0.3,1.85,7.1,2.90729166666667,2.39645548748746,4.925,96,4,54,350,77.71875,60.5436255282525,86,96,36191.2,96,0
"lkspomet",2013-09-23,96,5.9,11.05,21.5,12.1114583333333,5.07013691897891,9.9,96,43,96,98,83.6979166666667,17.2633593069658,29.5,0,NA,NA,NA,NA,NA,NA,96,0,0.4,3.7,0.964583333333333,1.03953219910807,1.55,96,0,1,6.4,2.12916666666667,1.80116434076853,2.925,96,4,113.5,359,148.46875,128.646472173284,271.5,96,34687.2,96,0
"lkspomet",2013-09-24,96,5,9.9,18.4,11.2520833333333,4.67073710325461,9.8,96,64,96,99,86.4895833333333,13.5855920520053,28.25,0,NA,NA,NA,NA,NA,NA,96,0,0.2,2.8,0.658333333333333,0.872705010348697,1.325,96,0,0.7,5.6,1.59270833333333,1.67018718091663,2.625,96,43,186,359,170.791666666667,67.3062000220151,7.25,96,34500.4,96,0
"lkspomet",2013-09-25,96,8.2,12.1,14.7,12.1760416666667,1.33871460672005,1.2,96,84,98,99,95.28125,4.64464179118488,6,0,NA,NA,NA,NA,NA,NA,96,0,1.25,2.7,1.14895833333333,0.713035732723368,1.125,96,0,3,5,2.71145833333333,1.47204618002981,2.75,96,180,187,190,186.635416666667,1.72364235920801,1,92,19650.9,96,0
"lkspomet",2013-09-26,96,10.7,12.7,16.2,13.0645833333333,1.52149366822742,1.55,96,77,95,99,91.8645833333333,7.55000145230612,13,0,NA,NA,NA,NA,NA,NA,96,0.2,1.4,3.5,1.525,0.878155962649484,1.4,96,1.2,3.25,9.4,3.68541666666667,1.77621591662054,2.775,96,185,187,189,187.34375,0.805613528867742,1,82,26353.1,96,0
"lkspomet",2013-09-27,96,11.8,15.25,22.5,15.896875,3.06986895400062,5,96,61,91,98,87.4375,10.5449538942368,13.25,0,NA,NA,NA,NA,NA,NA,96,0,0.7,2.7,0.83125,0.708640284369707,0.925,96,0.5,1.65,7.5,2.134375,1.43452380692395,1.425,96,181,187,191,186.770833333333,1.68884368206656,2,88,12998.4,96,0
"lkspomet",2013-09-28,96,6.9,18,21.9,16.29375,4.2640186752825,6.725,96,57,76,98,75.3020833333333,12.8326227303833,22.5,0,NA,NA,NA,NA,NA,NA,96,0,2.25,4,2.10416666666667,1.08287304661614,1.825,96,0,5,8.9,4.6625,1.928634641125,2.25,96,180,189,192,187.1875,3.57274036059305,6,96,8207.1,96,4.5
"lkspomet",2013-09-29,96,5.7,10.95,22.5,12.778125,5.83561124070406,11.875,96,31,90.5,98,75.21875,24.4997113302006,46.25,0,NA,NA,NA,NA,NA,NA,96,0,0.65,3.1,1.08020833333333,0.950857761421833,1.625,96,0,1.65,7,2.46354166666667,1.85211797917193,3.35,96,180,186,192,186.572916666667,2.65466735617286,3,96,33196.4,96,0
"lkspomet",2013-09-30,96,10.4,15.25,23.7,16.46875,4.16254761313056,6.85,96,43,65.5,96,70.40625,19.7812128439827,41,0,NA,NA,NA,NA,NA,NA,96,0,1.1,4,1.51354166666667,1.39914408359778,2.725,96,0.2,2.8,9.8,3.4375,2.71391152941169,5.5,96,180,186,193,186.864583333333,2.90052551197434,3,88,31097.9,96,0
"lkspomet",2013-10-01,96,7.1,14,22.1,15.2927083333333,5.06422425693821,9.525,96,25,73,97,64.875,29.2107586524662,62.5,0,NA,NA,NA,NA,NA,NA,96,0,0.8,4.5,1.25729166666667,1.23140867487662,2.025,96,0,1.7,10.7,3.22604166666667,2.95767493291131,5.175,96,180,184,193,185.479166666667,3.01916393678664,2,96,32245.6,96,0
"lkspomet",2013-10-02,96,4.6,12.3,23.9,12.9010416666667,6.31896884978565,11.925,96,19,92,98,73.7083333333333,28.019135065604,45.25,0,NA,NA,NA,NA,NA,NA,96,0,0.7,2.5,0.78125,0.500171023382582,0.7,96,0.3,1.75,4.8,1.98229166666667,1.08889077231607,1.625,96,180,189,193,188.229166666667,2.81155198447468,3.25,91,28101.5,96,11
"lkspomet",2013-10-03,96,11.6,12.1,13.7,12.225,0.478814325072608,0.625,96,86,91,95,91.2291666666667,2.16906075558144,3,0,NA,NA,NA,NA,NA,NA,96,0.1,2,3.8,1.78958333333333,0.78746484187739,1.1,96,0.7,5.2,8.6,4.74791666666667,1.75613086472367,2.725,96,20,188.5,340,156.3125,69.5569910217514,1,95,7273.4,96,9.8
"lkspomet",2013-10-04,96,10.4,11.8,12.5,11.8072916666667,0.487797367694645,0.9,96,81,84,92,84.3958333333333,1.93297788626045,2,0,NA,NA,NA,NA,NA,NA,96,1.9,3.2,4.5,3.13645833333333,0.626791292665592,0.9,96,4.6,8,11.4,7.80208333333333,1.45160377127229,1.775,96,19,40,53,39.53125,5.36254677319805,6,96,6425.1,96,0.8
"lkspomet",2013-10-05,96,9.1,9.5,10.6,9.653125,0.445079088181912,0.799999999999999,96,92,96,97,95.4270833333333,1.1584453435683,1,0,NA,NA,NA,NA,NA,NA,96,2,3.9,5.4,3.825,0.521939702103202,0.625,96,6.5,9.2,12.7,9.26875,1.18989716495078,1.3,96,12,34.5,53,34.6979166666667,7.83664776837737,11,96,2693.8,96,49.6
"lkspomet",2013-10-06,96,4.5,9.2,12,8.94791666666667,1.9308018059954,1.025,96,79,96,99,92.28125,6.33237815973547,9,0,NA,NA,NA,NA,NA,NA,96,0.1,1.5,3.9,1.53854166666667,0.97001028661574,1.8,96,0.7,3.1,9.8,3.60520833333333,2.35882976301326,3.425,96,3,284.5,357,202.885416666667,124.392576338967,267.5,96,8478.4,96,4.3
"lkspomet",2013-10-07,96,1.6,7.05,17.2,8.31145833333333,5.12765196683457,9.225,96,35,94,99,79.90625,21.9454242323278,33,0,NA,NA,NA,NA,NA,NA,96,0,0.9,4.6,1.69375,1.45043097043603,2.525,96,0.3,1.6,7.7,2.96145833333333,2.28567022494344,4.125,96,151,169.5,304,214.0625,60.6475256578622,125,96,30085.6,96,0.3
"lkspomet",2013-10-08,96,1.5,16,24.5,12.8125,8.32954475283456,16.25,96,30,65,99,68.2395833333333,25.9897732080045,51,0,NA,NA,NA,NA,NA,NA,96,0,0.95,4.8,1.43541666666667,1.37718088607941,2.225,96,0.2,2.35,11.8,3.2,2.83188611129904,3.925,96,0,169,350,140.833333333333,75.9326109356762,104.75,96,26873,96,0
"lkspomet",2013-10-09,96,8.6,16.6,24,16.1208333333333,5.07472408721928,9.65,96,41,62.5,98,68.3541666666667,21.2067413148032,43,0,NA,NA,NA,NA,NA,NA,96,0,1.25,3.8,1.2875,1.11979791409926,1.9,96,0,2.9,8.6,3.04166666666667,2.36641708592577,4.5,96,143,179.5,213,172.864583333333,17.9218301413119,19.75,96,26058.3,96,0
"lkspomet",2013-10-10,96,5.2,11.2,16.7,10.9947916666667,3.92689430765698,8.275,96,63,92,98,85.7395833333333,13.4001137400253,28.25,0,NA,NA,NA,NA,NA,NA,96,0,0.4,3.2,0.908333333333333,0.973184319282964,1.5,96,0,1.55,6.4,2.10208333333333,1.88724132652965,2.925,96,0,144,359,134.770833333333,122.521360472082,162.25,96,24599.3,96,0
"lkspomet",2013-10-11,96,7.3,14.7,23.7,14.2989583333333,4.79531558242914,7.875,96,45,81,99,80.1354166666667,16.5958902913162,28.25,0,NA,NA,NA,NA,NA,NA,96,0,1.55,6.3,1.87291666666667,1.67787328840107,2.9,96,0,2.9,11.8,3.87916666666667,3.04447443106417,5.2,96,2,151,358,161.635416666667,127.273358504786,260.25,93,21380.8,96,0.3
"lkspomet",2013-10-12,96,9.3,12.2,20.7,12.665625,2.84796614871219,3.725,96,57,67.5,90,70.8125,9.72605020712822,15.25,0,NA,NA,NA,NA,NA,NA,96,0.1,2.7,4.7,2.51041666666667,0.97034764976451,1.6,96,0.5,6.4,9.6,6.021875,2.02012001337075,3.1,96,40,195,276,204.833333333333,31.8812489574627,24.25,96,11179.3,96,0
"lkspomet",2013-10-13,96,1.2,7.6,14.4,7.95729166666667,4.03898749145629,7.275,96,34,79.5,97,72.65625,23.4614255074602,47,0,NA,NA,NA,NA,NA,NA,96,0.1,0.8,3,1.11041666666667,0.68724915679015,0.9,96,0.5,2.1,6.5,2.47395833333333,1.52538138745462,2.4,96,152,220.5,298,216.4375,49.8443498355262,101.75,96,26885,96,0
"lkspomet",2013-10-14,96,1.4,9.45,10.9,6.86875,3.52818165482925,7.025,96,59,83,97,83.53125,10.37299441617,16,0,NA,NA,NA,NA,NA,NA,96,0,1.1,3.1,1.19791666666667,0.954874383214514,1.6,96,0,2.95,7.7,2.92083333333333,2.29296024096945,3.6,96,8,51,354,101.197916666667,85.9127611122459,130,96,7898.7,96,0
"lkspomet",2013-10-15,96,6.5,8.8,10,8.59791666666667,0.85618236703055,0.949999999999999,96,84,93,95,92.7916666666667,2.2983594454199,3,0,NA,NA,NA,NA,NA,NA,96,0.9,2.95,4.8,2.84479166666667,0.859726981347067,1.4,96,2.3,6.8,11.8,6.76979166666667,2.07902405199457,3.125,96,0,40,359,74.3541666666667,100.080491728215,29.25,96,2331.8,96,37.2
"lkspomet",2013-10-16,96,0.3,6.8,13.2,6.87708333333333,3.37412691761,2.275,96,40,82,98,75.9479166666667,18.0801547453011,31,0,NA,NA,NA,NA,NA,NA,96,0,1.3,2.2,1.24270833333333,0.562652513437195,0.9,96,0.2,2.9,5.2,2.71875,1.26585211574945,2.125,96,152,283,345,253.53125,66.1605627680832,144.5,96,20288.4,96,0
"lkspomet",2013-10-17,96,-0.4,6.5,8.6,5.20520833333333,3.20267551938315,5.9,96,83,94.5,99,93.5208333333333,4.6020113832899,7,0,NA,NA,NA,NA,NA,NA,96,0,0.7,2.6,0.813541666666667,0.541463862169109,0.7,96,0.2,1.3,4.4,1.62916666666667,0.967788218097182,1.125,96,10,186.5,344,215.885416666667,68.8965463639303,125,96,7563.7,96,5.7
"lkspomet",2013-10-18,96,0.3,5.3,9.9,5.49895833333333,2.72684490098632,4,96,40,87,98,77.1770833333333,20.0588580205285,38,0,NA,NA,NA,NA,NA,NA,96,0.1,1.05,5,1.315625,1.01890840712267,1.625,96,0.5,2.4,9.2,2.71875,1.76774090147194,2.6,96,36,285,359,255.145833333333,68.5425690496776,119.5,96,19125.5,96,1.8
"lkspomet",2013-10-19,96,-1.5,3.3,7.7,3.24895833333333,2.50342900802991,3.9,96,59,92,99,87.1875,12.5323266206366,21,0,NA,NA,NA,NA,NA,NA,96,0,0.5,3.4,0.795833333333333,0.875264371089242,0.95,96,0,1.2,7,1.834375,1.69605288677471,1.825,96,9,183.5,354,211.072916666667,72.5779790862601,120.25,96,13375.2,96,0.3
"lkspomet",2013-10-20,96,-2.2,2.5,3.9,1.31979166666667,2.19058366611404,4.525,96,81,93.5,98,92.5,4.82318959763525,7.25,0,NA,NA,NA,NA,NA,NA,96,0,0.55,3.4,0.794791666666667,0.736187875286804,0.8,96,0,1.15,8.7,1.6875,1.44617462729491,1.2,96,8,174,358,196,88.3893301491222,134.5,96,7617.7,96,6.5
"lkspomet",2013-10-21,96,-0.1,1.8,2.9,1.58125,0.919417721913397,1.35,96,61,76,84,73.8541666666667,6.71836315695809,10.25,0,NA,NA,NA,NA,NA,NA,96,0.7,2.55,4.4,2.60208333333333,0.878872383606782,1.3,96,2.1,5.75,9.6,5.796875,1.61522057317259,2.525,96,223,269.5,305,268.46875,13.2640813953759,15,96,10754,96,0
"lkspomet",2013-10-22,96,-2.4,0.6,3.1,0.522916666666667,1.85707631941726,3.45,96,57,82.5,98,79.59375,14.7858952170107,32,0,NA,NA,NA,NA,NA,NA,96,0,0.8,3.1,1.12604166666667,0.899502177132811,1.6,96,0,1.85,5.4,2.33958333333333,1.55221262560505,2.8,96,67,282,342,246.5625,68.5471505031775,126.25,96,7595.7,96,0
"lkspomet",2013-10-23,96,-1.7,1.15,2.9,1.09166666666667,1.15891661447157,1.425,96,47,71,90,69.1770833333333,12.0978421665898,23,0,NA,NA,NA,NA,NA,NA,96,0.4,2.5,4.7,2.57708333333333,1.07237848450773,1.65,96,1.3,4.9,7.7,4.80625,1.733800965934,2.625,96,14,284,332,263.3125,54.0279289373853,21.25,96,9703,96,0
"lkspomet",2013-10-24,95,-1.9,2.4,6,2.34526315789474,1.96851647462302,3.1,95,48,74,94,71.4947368421053,10.0677214183583,12,0,NA,NA,NA,NA,NA,NA,95,0,0.9,5.2,1.58842105263158,1.41563181578048,2.3,95,0.4,2.4,7.9,3.32315789473684,2.20074709904454,3.85,95,44,248,291,234.536842105263,46.5457474635749,66,95,11118.8,95,0
"lkspomet",2013-10-25,96,-4.1,6.3,10.4,3.9375,5.54072482433006,11.7,96,47,62,97,71.3229166666667,19.3573023303551,41,0,NA,NA,NA,NA,NA,NA,96,0,1.3,5.1,1.91875,1.61338561971239,3.1,96,0,3.5,10.4,4.29166666666667,3.23186980804307,6.625,96,0,176.5,342,185.65625,45.7381168058696,32,96,15491,96,0
"lkspomet",2013-10-26,96,1.9,5.2,7.8,5.12604166666667,1.28777611585299,1.625,96,49,70,80,67.7916666666667,8.15238636895798,9,0,NA,NA,NA,NA,NA,NA,96,0.1,2.95,6.2,2.68541666666667,1.5896361163663,2.925,96,0.7,5.4,11.5,5.09895833333333,2.76159735590479,4.725,96,143,280.5,346,258.260416666667,50.2591693214004,46.25,96,12690.8,96,0
"lkspomet",2013-10-27,96,-0.1,3.1,10.1,4.17083333333333,3.13533064374621,4.725,96,45,61.5,85,63.9895833333333,11.7064937369836,19.25,0,NA,NA,NA,NA,NA,NA,96,0.1,2,3.9,1.921875,1.09786425438331,1.925,96,0.6,4.2,8.4,4.20416666666667,2.28960657004954,4.125,96,150,239,359,256.520833333333,76.0674187348464,158,96,18280.2,96,0
"lkspomet",2013-10-28,96,-4.5,-0.15,2.5,-0.333333333333333,2.13446242050812,2.5,96,57,66,97,71.9583333333333,13.9010917153004,19,0,NA,NA,NA,NA,NA,NA,96,0,1.95,3.2,1.575,1.07125111312354,2.225,96,0,4.4,8.3,3.66666666666667,2.33326816951614,4.625,96,0,43.5,360,134.645833333333,153.452751457328,332.25,76,8563,96,0
"lkspomet",2013-10-29,96,-5,0.5,1.9,-0.875,2.28680425139768,4.2,96,66,96,98,91.84375,8.96933738678029,5,0,NA,NA,NA,NA,NA,NA,96,0,0.1,1.6,0.302083333333333,0.390405771815257,0.4,96,0,0.6,3.1,0.823958333333333,0.752783577155538,0.525,96,0,154,360,157.28125,112.208143350697,204.25,93,6753.1,96,0.9
"lkspomet",2013-10-30,96,1.2,5.1,5.9,4.01666666666667,1.81384538693884,3.725,96,90,98,99,96.3020833333333,2.72269136069699,4,0,NA,NA,NA,NA,NA,NA,96,0,0.3,1.5,0.407291666666667,0.393966280060314,0.625,96,0,1,3.6,1.15833333333333,0.929364997321082,1.325,96,0,47.5,360,70.0416666666667,81.4792084123844,78,87,3241.4,96,0.9
"lkspomet",2013-10-31,96,5.3,6.25,7.8,6.35,0.816152720486733,1.4,96,90,99,99,97.1979166666667,2.55721802650609,4,0,NA,NA,NA,NA,NA,NA,96,0,0.5,3.5,0.795833333333333,0.773089041874652,1.15,96,0,1.2,6.5,1.596875,1.31832853704187,1.9,96,0,272.5,349,216.166666666667,101.073778854507,138,96,2659.6,96,2.7
"lkspomet",2013-11-01,96,2,5,5.8,4.49895833333333,1.1185982573755,0.925,96,74,87,95,84.8958333333333,6.3502659151395,12,0,NA,NA,NA,NA,NA,NA,96,0,0.8,4.8,1.61666666666667,1.56438430240591,2.75,96,0,2.2,7.5,3.01145833333333,2.33553193723069,4.2,96,0,266,341,228.916666666667,89.8402871376893,49,96,6119.3,96,0
"lkspomet",2013-11-02,96,-3.2,3,8.2,2.690625,3.09998567483957,3.85,96,43,82.5,97,77.4479166666667,18.3135668960511,22.75,0,NA,NA,NA,NA,NA,NA,96,0,0.8,3.2,0.917708333333333,0.780956874834249,1.3,96,0,1.9,4.6,1.90416666666667,1.33691842578109,2.425,96,0,262.5,357,218.78125,86.6481333506839,141,96,13425.7,96,0
"lkspomet",2013-11-03,96,-4.4,6.9,10.4,3.625,5.55216411102819,11.25,96,48,62.5,98,72.75,20.115979508315,43,0,NA,NA,NA,NA,NA,NA,96,0,0.85,4.6,1.28854166666667,1.38152240903529,1.95,96,0,2.5,8.3,3,2.64121184307507,4.375,96,0,127,274,115.40625,56.1604052551355,32.5,96,13030.9,96,0
