"station","date","atemp_nValid","atemp_min","atemp_median","atemp_max","atemp_mean","atemp_sd","atemp_iqr","rh_nValid","rh_min","rh_median","rh_max","rh_mean","rh_sd","rh_iqr","bp_nValid","bp_min","bp_median","bp_max","bp_mean","bp_sd","bp_iqr","wspd_nValid","wspd_min","wspd_median","wspd_max","wspd_mean","wspd_sd","wspd_iqr","maxwspd_nValid","maxwspd_min","maxwspd_median","maxwspd_max","maxwspd_mean","maxwspd_sd","maxwspd_iqr","wdir_nValid","wdir_min","wdir_median","wdir_max","wdir_mean","wdir_sd","wdir_iqr","totpar_nValid","totpar_total","totprcp_nValid","totprcp_total"
"elkcwmet",2002-01-11,96,7.6,11.15,22.7,13.1041666666667,4.04571031214848,5.35,96,39,86,100,80.7916666666667,17.7134600422014,28.25,0,NA,NA,NA,NA,NA,NA,96,0.2,1.7,5.3,1.575,1.22431506093042,2.3,0,NA,NA,NA,NA,NA,NA,96,0,102.5,354,126.895833333333,88.4058201426112,67.25,96,17293.3,96,0
"elkcwmet",2002-01-12,96,4.9,8.7,16.7,9.43125,3.38290788959346,5.85,96,72,100,100,96.4375,6.78359088264895,2.25,0,NA,NA,NA,NA,NA,NA,96,0.2,0.2,5.2,0.995833333333333,1.18000148676683,1.7,0,NA,NA,NA,NA,NA,NA,96,0,112.5,354,151.34375,115.456697567347,233.75,96,15316.7,96,0.3
"elkcwmet",2002-01-13,96,5.7,8.8,17,9.93645833333333,2.90940832442708,4.4,96,58,98,100,91.4479166666667,12.3798391211949,14,0,NA,NA,NA,NA,NA,NA,96,0.2,2.1,6.2,2.02083333333333,1.64232932569418,3,0,NA,NA,NA,NA,NA,NA,96,0,90.5,354,127.458333333333,93.5047329696166,85,96,16434.3,96,0
"elkcwmet",2002-01-14,96,4.8,6.6,11.4,7.396875,1.94473394879067,3.7,96,82,100,100,96.7916666666667,5.04905758098879,4,0,NA,NA,NA,NA,NA,NA,96,0.2,0.7,4,1.19791666666667,1.12708092145541,2,0,NA,NA,NA,NA,NA,NA,96,0,73,355,87.25,62.2272575239128,50.5,96,11193.7,96,0.3
"elkcwmet",2002-01-15,96,2.5,6.1,12.1,6.83958333333333,3.16305911776181,6.5,96,53,80.5,100,81.5729166666667,17.2929829344717,35.25,0,NA,NA,NA,NA,NA,NA,96,0.2,1.45,3.5,1.321875,1.03356339402752,2,0,NA,NA,NA,NA,NA,NA,96,0,76,355,121.40625,105.002714563908,143.5,96,17474.1,96,0
"elkcwmet",2002-01-16,96,0,5.5,11.9,5.56458333333333,4.06116341035596,8.15,96,58,84,100,83.25,15.2701980133992,33.25,0,NA,NA,NA,NA,NA,NA,96,0.2,1.45,6.3,1.72291666666667,1.71810661801798,2.6,0,NA,NA,NA,NA,NA,NA,96,0,81.5,354,95.40625,77.6132894378818,55.5,96,19881.7,96,0
"elkcwmet",2002-01-17,96,0.5,5.35,12.5,6.2875,3.74143935151335,6.7,96,72,92,100,89.9895833333333,7.93857310745805,13,0,NA,NA,NA,NA,NA,NA,96,0.2,1.5,4.4,1.51354166666667,1.25619473780869,2.3,0,NA,NA,NA,NA,NA,NA,96,0,125.5,353,147.083333333333,96.1276198511417,125.5,96,17064.6,96,0
"elkcwmet",2002-01-18,96,1.3,5.65,13.8,6.36041666666667,3.82491772644002,7.3,96,47,100,100,91.875,12.8916537667634,13,0,NA,NA,NA,NA,NA,NA,96,0.2,0.2,3.8,0.713541666666667,0.935230879647167,0.9,0,NA,NA,NA,NA,NA,NA,96,1,135,355,152.322916666667,97.0143228483264,178,96,17117.9,96,0
"elkcwmet",2002-01-19,96,0.2,6.4,13.7,6.490625,4.28360591152631,7.825,96,57,86,100,85.1770833333333,14.6840370124314,30,0,NA,NA,NA,NA,NA,NA,96,0.2,0.2,5.8,1.434375,1.57519109116456,2.1,0,NA,NA,NA,NA,NA,NA,96,0,126.5,355,154.135416666667,121.467484909958,231.25,96,18705.3,96,0
"elkcwmet",2002-01-20,96,2.2,5.8,13.7,7.24479166666667,3.78945544738545,7.875,96,51,91.5,100,84.9270833333333,15.6993092651718,26.25,0,NA,NA,NA,NA,NA,NA,96,0.2,0.2,3.7,1.03229166666667,1.00791549266339,1.7,0,NA,NA,NA,NA,NA,NA,96,0,130.5,354,162,103.0357117447,191.25,96,18860.8,96,0
"elkcwmet",2002-01-21,96,2.8,7.3,12.4,7.49791666666667,3.1020529421885,5.925,96,83,100,100,97.65625,4.31357252109395,2.25,0,NA,NA,NA,NA,NA,NA,96,0.2,0.2,6.1,1.19895833333333,1.38187475947612,1.8,0,NA,NA,NA,NA,NA,NA,96,1,204,355,188.03125,106.783248550756,171,96,13492,96,1.2
"elkcwmet",2002-01-22,96,0.2,6.1,10.8,5.70625,3.4728363199643,6.45,96,59,93.5,100,86.25,14.5616656074488,27.25,0,NA,NA,NA,NA,NA,NA,96,0.2,0.2,6.8,1.56666666666667,1.76269331402211,2.375,0,NA,NA,NA,NA,NA,NA,96,0,140,355,160.739583333333,123.851884781924,252,96,18093.8,96,0
"elkcwmet",2002-01-23,96,0.1,3.65,11.8,4.80104166666667,4.24205746484978,8.725,96,55,100,100,89.9375,14.439574640185,22.25,0,NA,NA,NA,NA,NA,NA,96,0.2,0.2,3.7,0.789583333333333,0.975864439104516,0.95,0,NA,NA,NA,NA,NA,NA,96,0,159.5,355,157.6875,109.489274889322,209.25,96,20869.7,96,0.3
"elkcwmet",2002-01-24,96,-0.6,6.8,15.4,6.490625,4.85867814219811,9.5,96,41,96,100,85.84375,18.0836233706226,23,0,NA,NA,NA,NA,NA,NA,96,0.2,0.2,6.1,1.071875,1.37838220388976,1.5,0,NA,NA,NA,NA,NA,NA,96,1,137.5,348,163.041666666667,100.453489281219,204,95,20138.6,96,33.2
"elkcwmet",2002-01-25,96,2.9,7.25,14.9,7.69479166666667,3.11097783888524,5.35,96,52,93.5,100,88.9791666666667,12.8710030416532,15,0,NA,NA,NA,NA,NA,NA,96,0.2,0.2,4.6,1.05,1.19771712678306,1.7,0,NA,NA,NA,NA,NA,NA,96,2,135.5,354,162.739583333333,93.9900604814054,148.75,96,17553.7,96,0
"elkcwmet",2002-01-26,96,6.9,8.55,9.7,8.36458333333333,0.837537639897822,1.55,96,96,100,100,99.875,0.547722557505166,0,0,NA,NA,NA,NA,NA,NA,96,0.2,1.4,4.4,1.48854166666667,1.23526002305644,2.4,0,NA,NA,NA,NA,NA,NA,96,3,142,319,155.072916666667,77.0117208839588,52,96,5679.3,96,9.4
"elkcwmet",2002-01-27,96,2.5,6.95,10.5,6.81354166666667,2.42923508826031,4.4,96,60,94.5,100,89.875,12.1717965633241,17.25,0,NA,NA,NA,NA,NA,NA,96,0.2,0.2,4.4,1.51041666666667,1.46441863202588,2.7,0,NA,NA,NA,NA,NA,NA,96,7,125.5,343,163.1875,92.9339677858481,171,96,19204.7,96,0
"elkcwmet",2002-01-28,96,1.4,3,8.4,3.72604166666667,2.02199717797016,2.5,96,83,100,100,97.6458333333333,5.23546442250334,0,0,NA,NA,NA,NA,NA,NA,96,0.2,1.8,8,1.7,1.40951652778719,2.325,0,NA,NA,NA,NA,NA,NA,96,1,127,347,130.46875,77.7339529048313,64.5,96,11988.8,96,12.3
"elkcwmet",2002-01-29,96,0.4,2.55,8.6,3.76041666666667,2.90478658212945,5.525,96,69,100,100,92.53125,9.72998958727197,17.25,0,NA,NA,NA,NA,NA,NA,96,0.2,0.2,5.4,1.146875,1.39984609116409,2.025,0,NA,NA,NA,NA,NA,NA,96,2,85.5,353,141.458333333333,115.367870804809,222.25,96,15772.7,96,0
"elkcwmet",2002-01-30,96,-1.9,2.45,10.5,3.58541666666667,4.26315867987864,8.425,96,51,100,100,88,16.5121964492598,26.75,0,NA,NA,NA,NA,NA,NA,96,0.2,0.8,3.8,1.04270833333333,1.00354579699517,1.3,0,NA,NA,NA,NA,NA,NA,96,0,93.5,355,128.895833333333,106.116864988972,209.25,96,16384.5,96,0.3
"elkcwmet",2002-01-31,96,-1,3.8,12.1,4.70208333333333,4.22426522210274,8.125,96,49,96,100,87.3020833333333,15.8061412393156,25.75,0,NA,NA,NA,NA,NA,NA,96,0.2,0.2,4.7,1.01354166666667,1.28125101625976,1.225,0,NA,NA,NA,NA,NA,NA,96,6,120,346,148.520833333333,103.833062290204,202.25,95,16734.3,96,14.7
"elkcwmet",2002-02-01,96,1.3,5.05,14.3,6.28541666666667,4.04352579776524,8,96,48,99,100,88.25,16.2513157362072,25,0,NA,NA,NA,NA,NA,NA,96,0.2,0.2,4.3,1.13854166666667,1.24785034457508,1.725,0,NA,NA,NA,NA,NA,NA,96,0,117,355,160.677083333333,111.281955296272,224.25,95,16417.3,96,93
"elkcwmet",2002-02-02,96,3.4,8,16.3,8.31041666666667,3.54601271012258,6.125,96,49,92.5,100,87.8125,13.7291947860639,16,0,NA,NA,NA,NA,NA,NA,96,0.2,1.7,7.1,1.90625,1.74348788352543,2.625,0,NA,NA,NA,NA,NA,NA,96,2,112.5,347,130.114583333333,100.074590054426,126.75,96,17854.9,96,0
"elkcwmet",2002-02-03,96,4.2,10,16.9,9.94583333333333,4.00036621130633,7.325,96,49,86,100,84.4270833333333,16.6510595785289,27.25,0,NA,NA,NA,NA,NA,NA,96,0.2,2,5.6,1.8875,1.44311432234886,2.7,0,NA,NA,NA,NA,NA,NA,96,0,69.5,352,103.84375,95.4689619581591,69,96,18485.6,96,0.3
"elkcwmet",2002-02-04,96,5.5,8.95,19.7,10.5072916666667,4.20814360350491,7.675,96,36,89,100,79.65625,21.2889040161894,38.25,0,NA,NA,NA,NA,NA,NA,96,0.2,1.1,5.3,1.38854166666667,1.30278000660665,1.8,0,NA,NA,NA,NA,NA,NA,96,0,127,326,138.979166666667,85.0511894364882,114.5,96,19065.8,96,0
"elkcwmet",2002-02-05,96,3,8.15,17.5,8.6125,3.64409399613012,6.425,96,47,99,100,92.1145833333333,12.8504513880717,9,0,NA,NA,NA,NA,NA,NA,96,0.2,1.45,9.1,1.54583333333333,1.44214143891109,2.1,0,NA,NA,NA,NA,NA,NA,96,0,124,353,149.28125,111.842059984511,214.5,96,17856.2,96,0
"elkcwmet",2002-02-06,96,3.2,8.5,14.8,8.16145833333333,3.27913242029421,5.825,96,77,100,100,96.71875,6.42151502864845,2.25,0,NA,NA,NA,NA,NA,NA,96,0.2,0.2,4,0.891666666666667,0.991189255566704,1.5,0,NA,NA,NA,NA,NA,NA,96,0,213.5,355,183.78125,107.627251795014,192,96,17639.8,96,0.3
"elkcwmet",2002-02-07,96,8,12.45,15.2,11.465625,2.33507931230116,4.1,96,80,100,100,98.4791666666667,4.54909861902488,0,0,NA,NA,NA,NA,NA,NA,96,0.2,2,7.4,2.53541666666667,2.17270043793029,4.25,0,NA,NA,NA,NA,NA,NA,96,0,187,326,164.625,72.2589276946382,86,96,7903.3,96,6.4
"elkcwmet",2002-02-08,96,5,9.5,14.8,9.92291666666667,2.64767938775655,4.225,96,66,99,100,90.4583333333333,11.2819526740875,19.25,0,NA,NA,NA,NA,NA,NA,96,0.2,1.1,5.8,1.475,1.40367937559604,2.325,0,NA,NA,NA,NA,NA,NA,96,1,114.5,354,140.1875,97.8752495459614,170,96,17503.8,96,0
"elkcwmet",2002-02-09,96,6.3,12.8,18.3,12,3.98803473563503,7.55,96,39,66,87,65.1041666666667,14.1833699259429,26.25,0,NA,NA,NA,NA,NA,NA,96,0.2,3.3,7.1,3.42291666666667,1.52836198293375,1.8,0,NA,NA,NA,NA,NA,NA,96,1,68.5,136,67.9166666666667,24.6762902042753,31.5,96,19167,96,0
"elkcwmet",2002-02-10,96,8.6,14.2,23.7,14.721875,4.96900293133129,8.775,96,20,60,86,55.6145833333333,20.4117457370772,36.5,0,NA,NA,NA,NA,NA,NA,96,0.2,1.9,5,1.64895833333333,1.14367779706907,2.3,0,NA,NA,NA,NA,NA,NA,96,0,76,350,99.9583333333333,77.4437543493295,55.75,96,20069.5,96,0
"elkcwmet",2002-02-11,96,7.6,12.1,21.7,13.409375,3.99178308990382,6.25,96,35,63,98,64.34375,15.8969233203357,12,0,NA,NA,NA,NA,NA,NA,96,0.2,0.2,4.3,1.125,1.10253296883514,1.8,0,NA,NA,NA,NA,NA,NA,96,4,143,335,161.84375,92.7537008057247,146.75,96,18149.7,96,0
"elkcwmet",2002-02-12,96,5.7,9.75,19.9,10.7854166666667,3.55980422781238,4.775,96,42,96.5,100,89.15625,15.0195158132064,17.5,0,NA,NA,NA,NA,NA,NA,96,0.2,0.8,4.6,1.13020833333333,1.12672041940704,1.5,0,NA,NA,NA,NA,NA,NA,96,2,153.5,355,171.260416666667,96.6523062911771,152.5,96,16947.5,96,0
"elkcwmet",2002-02-13,96,7.4,10.2,12.4,10.1833333333333,1.5334629998568,3.1,96,94,100,100,99.7395833333333,0.920466605548417,0,0,NA,NA,NA,NA,NA,NA,96,0.2,0.2,4.8,0.94375,1.08286292080907,1.35,0,NA,NA,NA,NA,NA,NA,96,2,136.5,340,162.041666666667,86.6314537101267,134.25,96,8128.7,96,0
"elkcwmet",2002-02-14,96,6.9,9.8,12.6,9.946875,1.56991137027742,2.05,96,92,100,100,99.3020833333333,1.53636475703743,0,0,NA,NA,NA,NA,NA,NA,96,0.2,0.2,3.5,0.797916666666667,0.978396019988749,1.3,0,NA,NA,NA,NA,NA,NA,96,11,144.5,329,162.697916666667,91.3009044506612,171.25,96,9282.7,96,0
"elkcwmet",2002-02-15,96,8.8,10.7,13.4,11.009375,1.03151172914728,1.725,96,82,100,100,96.375,5.03513967819636,6.5,0,NA,NA,NA,NA,NA,NA,96,0.2,0.2,4.7,0.965625,1.1745393834001,1.7,0,NA,NA,NA,NA,NA,NA,96,0,163,355,176.541666666667,95.7255854998978,179.25,96,11439.6,96,0
"elkcwmet",2002-02-16,96,6.5,9.5,15.5,10.0739583333333,2.88962735866233,5.35,96,71,100,100,93.5416666666667,9.96405821642722,12.25,0,NA,NA,NA,NA,NA,NA,96,0.2,1.4,7.4,1.75,1.65650233926789,2.4,0,NA,NA,NA,NA,NA,NA,96,2,154,348,149.979166666667,77.9488333077224,97.5,96,13830.4,96,7.1
"elkcwmet",2002-02-17,96,5.7,8.2,11.1,8.47083333333333,1.63346043186119,2.425,96,89,100,100,97.6458333333333,3.18542459093939,5,0,NA,NA,NA,NA,NA,NA,96,0.2,2.85,8.3,3.05104166666667,2.31580359096574,3.3,0,NA,NA,NA,NA,NA,NA,96,0,267,354,201.916666666667,110.40134120721,194.25,96,15459.1,96,22.7
"elkcwmet",2002-02-18,96,4.7,9.6,12.6,9.07604166666667,2.41833978682926,4.475,96,80,100,100,97.21875,5.12209481200396,3,0,NA,NA,NA,NA,NA,NA,96,0.2,0.2,3.3,0.905208333333333,1.00800687045138,1.3,0,NA,NA,NA,NA,NA,NA,96,0,127.5,343,166.291666666667,100.09457808195,190.25,96,15282.7,96,1.2
"elkcwmet",2002-02-19,96,9.4,12.05,13.6,11.309375,1.51018145476489,3,96,88,100,100,99.4479166666667,2.20463526839853,0,0,NA,NA,NA,NA,NA,NA,96,0.2,0.2,3.8,1.02604166666667,1.0558353930386,1.725,0,NA,NA,NA,NA,NA,NA,96,7,134.5,339,144.302083333333,75.6103751989057,112.25,96,7585,96,3.2
"elkcwmet",2002-02-20,96,11.5,12.3,17.1,13.196875,1.65691235514483,2.15,96,92,100,100,99.25,1.90290636437502,0,0,NA,NA,NA,NA,NA,NA,96,0.2,0.2,5.9,1.309375,1.41838144413012,2,0,NA,NA,NA,NA,NA,NA,96,0,168,348,189.6875,88.4772123502044,153,96,20874,96,1.8
"elkcwmet",2002-02-21,96,10.1,13.75,24.5,15.765625,4.20447951907436,7.6,96,57,100,100,92.4583333333333,11.6274780418642,14,0,NA,NA,NA,NA,NA,NA,96,0.2,1.9,4.6,1.62083333333333,1.25286338707246,2.325,0,NA,NA,NA,NA,NA,NA,96,2,100,345,125.354166666667,82.811641587739,121.75,96,22649.6,96,0.3
"elkcwmet",2002-02-22,96,10.9,13.45,22.5,14.7260416666667,3.13755670250013,4.9,96,64,100,100,90.4895833333333,12.463838043393,21,0,NA,NA,NA,NA,NA,NA,96,0.2,1.95,6.5,2.17291666666667,1.75963388337142,3.025,0,NA,NA,NA,NA,NA,NA,96,8,185.5,323,177.25,89.9752012618214,180.25,96,20882.1,96,0.3
"elkcwmet",2002-02-23,96,7.7,11.6,14.3,11.8479166666667,1.61903019487897,2.3,96,77,100,100,96.1145833333333,6.34096089624588,7,0,NA,NA,NA,NA,NA,NA,96,0.2,1.2,9.1,2.29583333333333,2.41865193712995,4.175,0,NA,NA,NA,NA,NA,NA,96,23,255.5,343,217.739583333333,85.3724033793821,139.25,96,21932.1,96,0
"elkcwmet",2002-02-24,96,5.2,10.05,17.5,10.34375,3.80719021962668,6.95,96,80,100,100,96.59375,5.7903333691866,6.25,0,NA,NA,NA,NA,NA,NA,96,0.2,1.45,5,1.5,1.38244634425241,2.3,0,NA,NA,NA,NA,NA,NA,96,1,124,354,156.020833333333,124.711707901541,253,96,25360.6,96,0
"elkcwmet",2002-02-25,96,9.3,14.95,23.4,15.06875,4.04241492440504,7.45,96,49,79,100,79.2916666666667,16.7161545985135,31.25,0,NA,NA,NA,NA,NA,NA,96,0.2,2.5,5.4,2.31770833333333,1.16772336230684,1.35,0,NA,NA,NA,NA,NA,NA,96,17,75,329,104.302083333333,81.920772995899,52.5,96,24682.8,96,0
"elkcwmet",2002-02-26,96,11.4,14.25,24.1,15.4916666666667,3.76229679756694,5.725,96,41,69,97,69.46875,15.9062735885463,18.75,0,NA,NA,NA,NA,NA,NA,96,0.2,1.5,7.6,1.92708333333333,1.67580171962818,2.8,0,NA,NA,NA,NA,NA,NA,96,1,104,343,128.854166666667,85.7638102019195,111.5,96,23161,96,0
"elkcwmet",2002-02-27,96,11.4,15.15,25.5,16.5854166666667,3.90028282825116,6.25,96,37,84,100,76.125,17.3449522461451,25,0,NA,NA,NA,NA,NA,NA,96,0.2,1.2,5.8,1.45833333333333,1.31057774858561,2.1,0,NA,NA,NA,NA,NA,NA,96,1,100.5,354,133.510416666667,88.7660431508956,96.5,96,24147.1,96,0
"elkcwmet",2002-02-28,96,7.9,12.05,18.3,12.5864583333333,2.89902414766968,5.025,96,64,97,100,91.7916666666667,10.6047821056716,15,0,NA,NA,NA,NA,NA,NA,96,0.2,0.65,5.2,1.265625,1.26298127877111,2.025,0,NA,NA,NA,NA,NA,NA,96,0,198.5,355,190.677083333333,107.000491370408,171.25,96,25806.8,96,0
"elkcwmet",2002-03-01,96,4.4,8.95,19.5,10.628125,4.33982059112562,6.475,96,30,86,100,72.0416666666667,27.8416260364023,61,0,NA,NA,NA,NA,NA,NA,96,0.2,1.35,6.9,1.61458333333333,1.52474185333067,2.4,0,NA,NA,NA,NA,NA,NA,96,0,84,342,107.708333333333,85.4745165675486,78.25,96,25736.6,96,0.3
"elkcwmet",2002-03-02,96,3.2,11.65,20.5,11.1322916666667,5.23262025117268,9.525,96,34,74.5,100,69.7083333333333,20.653490423332,34.75,0,NA,NA,NA,NA,NA,NA,96,0.2,1.7,5.6,1.82604166666667,1.47934870389618,2.8,0,NA,NA,NA,NA,NA,NA,96,0,76,344,107.0625,98.0581795616631,88.75,96,25446.3,96,0
"elkcwmet",2002-03-03,96,5.7,9.35,20.7,11.1697916666667,4.95068564717989,8.825,96,31,82.5,100,75.9166666666667,19.5446407604781,28.25,0,NA,NA,NA,NA,NA,NA,96,0.2,1.1,7.6,1.28645833333333,1.38386337868924,1.5,0,NA,NA,NA,NA,NA,NA,96,0,130.5,353,154.364583333333,109.204117889552,228.75,96,25452.2,96,0
"elkcwmet",2002-03-04,96,4.9,9.3,17.2,10.1072916666667,3.76124964652823,7.3,96,59,89.5,100,88.1875,12.1606029109537,20,0,NA,NA,NA,NA,NA,NA,96,0.2,1.4,5.6,1.63541666666667,1.51003514540254,2.625,0,NA,NA,NA,NA,NA,NA,96,2,154.5,342,169.739583333333,104.94261537588,187,96,25560.2,96,0
"elkcwmet",2002-03-05,96,7.1,11.4,14.8,10.9916666666667,2.18596800991023,4,96,75,99,100,94.65625,7.20939171826364,8.25,0,NA,NA,NA,NA,NA,NA,96,0.2,1.3,4.8,1.51041666666667,1.31521294386852,2.325,0,NA,NA,NA,NA,NA,NA,96,0,152,346,178.052083333333,95.9670304999715,178.75,96,21643.6,96,0
"elkcwmet",2002-03-06,96,10.9,12.75,16.2,12.928125,1.72478545576575,3.025,96,87,100,100,97.84375,3.6830425780296,3,0,NA,NA,NA,NA,NA,NA,96,0.2,3.3,8.8,3.165625,2.14735225580861,3.425,0,NA,NA,NA,NA,NA,NA,96,12,199,346,179.4375,72.639240156587,79.5,96,19122.4,96,57.9
"elkcwmet",2002-03-07,96,7.5,10.8,13.1,10.7083333333333,1.50029236916758,2.05,96,75,100,100,93.3333333333333,9.26983411725385,17.25,0,NA,NA,NA,NA,NA,NA,96,0.2,4.1,11.1,4.6,2.56268773381632,3.625,0,NA,NA,NA,NA,NA,NA,96,105,228.5,336,233.083333333333,72.2059432845665,141.5,96,15071.2,96,211.8
"elkcwmet",2002-03-08,96,1.1,7.1,12,7.384375,3.13175007825203,5.025,96,53,76.5,98,77.9479166666667,11.1821001620933,20.25,0,NA,NA,NA,NA,NA,NA,96,0.2,2.3,5.3,2.39166666666667,1.5823145383411,2.625,0,NA,NA,NA,NA,NA,NA,96,0,137.5,354,186,118.944746128524,229,96,28037.6,96,0
"elkcwmet",2002-03-09,96,4,7.35,13,8.52083333333333,2.74260408972612,5.025,96,70,83,100,84.3020833333333,8.75168530135968,12.25,0,NA,NA,NA,NA,NA,NA,96,0.2,1.9,5.9,1.96354166666667,1.43864847333341,2.15,0,NA,NA,NA,NA,NA,NA,96,0,115,355,162.177083333333,99.1642969273101,189.5,96,20851.3,96,0
"elkcwmet",2002-03-10,96,6.7,9.7,14.8,10.04375,2.49254942409954,4.025,96,96,100,100,99.6666666666667,0.947758204414548,0,0,NA,NA,NA,NA,NA,NA,96,0.2,1.35,5.2,1.51458333333333,1.3051298920367,2.1,0,NA,NA,NA,NA,NA,NA,96,2,150.5,355,172.989583333333,88.648150726301,147.5,96,21732.7,96,4.6
"elkcwmet",2002-03-11,96,8.1,11.45,16.7,12.0802083333333,2.88325911323195,5.925,96,81,100,100,95.875,5.95465320038389,7.25,0,NA,NA,NA,NA,NA,NA,96,0.2,1.95,8,2.02083333333333,1.65420781910011,2.7,0,NA,NA,NA,NA,NA,NA,96,0,135.5,355,161.510416666667,101.296022137482,184.5,96,27333.4,96,0
"elkcwmet",2002-03-12,96,7.5,11.15,15.8,11.5541666666667,2.74827856807117,5.5,96,72,100,100,94.2708333333333,8.28502665455378,10,0,NA,NA,NA,NA,NA,NA,96,0.2,1.5,7.6,2.26875,2.26019619548951,3.575,0,NA,NA,NA,NA,NA,NA,96,1,274,355,218.09375,109.590153046416,180.5,96,28098.8,96,0.3
"elkcwmet",2002-03-13,96,5.2,9,12.1,9.23854166666667,2.01783468060335,3.225,96,63,82,100,83.09375,9.07869469518725,8,0,NA,NA,NA,NA,NA,NA,96,0.2,4.3,12.4,4.50416666666667,3.51073291693274,6.675,0,NA,NA,NA,NA,NA,NA,96,0,299,352,246.760416666667,111.576147686036,36.75,96,28436.6,96,0
